player_id,player_name,position,age,nationality,height,foot,contract,market_value,club_id
495621,Antonio Blanco,Defensive Midfield,24,Spain,"1,76m",right,"Jun 30, 2027",€7.50m,1108
431190,Carlos Protesoni,Defensive Midfield,26,"Uruguay, Italy","1,85m",right,"Jun 30, 2026",€1.50m,1108
465967,Ander Guevara,Central Midfield,27,Spain,"1,80m",right,"Jun 30, 2027",€5.00m,1108
289257,Jon Guridi,Central Midfield,29,Spain,"1,79m",left,"Jun 30, 2026",€4.00m,1108
263727,Joan Jordán,Central Midfield,30,Spain,"1,85m",right,"Jun 30, 2025",€3.50m,1108
401571,Tomás Conechny,Left Winger,26,"Argentina, Poland","1,76m",left,"Jun 30, 2028",€4.50m,1108
718034,Abde Rebbach,Left Winger,26,"Algeria, Spain","1,76m",right,"Jun 30, 2028",€800k,1108
769063,Luka Romero,Right Winger,19,"Argentina, Spain","1,69m",left,"Jun 30, 2025",€5.00m,1108
540536,Carlos Vicente,Right Winger,25,Spain,"1,79m",right,"Jun 30, 2027",€4.00m,1108
271021,Stoichkov,Second Striker,30,Spain,"1,78m",right,"Jun 30, 2027",€4.00m,1108
302371,Toni Martínez,Centre-Forward,27,Spain,"1,87m",right,"Jun 30, 2028",€5.00m,1108
618813,Carlos Martín,Centre-Forward,22,Spain,"1,80m",right,"Jun 30, 2025",€3.50m,1108
251897,Asier Villalibre,Centre-Forward,26,Spain,"1,82m",left,"Jun 30, 2028",€2.50m,1108
93936,Kike García,Centre-Forward,34,Spain,"1,86m",right,"Jun 30, 2025",€1.00m,1108
248738,Sergio Herrera,Goalkeeper,31,Spain,"1,92m",right,"Jun 30, 2026",€6.00m,331
118997,Aitor Fernández,Goalkeeper,33,Spain,"1,82m",right,"Jun 30, 2025",€1.80m,331
555500,Jorge Herrando,Centre-Back,23,Spain,"1,92m",left,"Jun 30, 2027",€6.00m,331
449796,Alejandro Catena,Centre-Back,29,Spain,"1,94m",right,"Jun 30, 2028",€4.00m,331
541555,Enzo Boyomo,Centre-Back,22,"Cameroon, France","1,84m",right,"May 30, 2029",€3.00m,331
197122,Unai García,Centre-Back,32,Spain,"1,86m",right,"Jun 30, 2025",€1.20m,331
169497,Juan Cruz,Left-Back,32,Spain,"1,82m",left,"Jun 30, 2026",€2.20m,331
658115,Abel Bretones,Left-Back,24,Spain,"1,88m",left,"Jun 30, 2029",€1.80m,331
488626,Jesús Areso,Right-Back,25,Spain,"1,82m",right,"Jun 30, 2026",€7.50m,331
238868,Rubén Peña,Right-Back,33,Spain,"1,70m",right,"Jun 30, 2025",€2.20m,331
216870,Nacho Vidal,Right-Back,29,Spain,"1,80m",right,"Jun 30, 2025",€2.00m,331
710677,Iker Muñoz,Defensive Midfield,22,Spain,"1,80m",right,"Jun 30, 2027",€5.00m,331
213670,Lucas Torró,Defensive Midfield,30,Spain,"1,90m",right,"Jun 30, 2027",€4.00m,331
552425,Jon Moncayola,Central Midfield,26,Spain,"1,82m",right,"Jun 30, 2031",€7.00m,331
785353,Pablo Ibáñez,Central Midfield,26,Spain,"1,79m",right,"Jun 30, 2025",€2.50m,331
634131,Aimar Oroz,Attacking Midfield,22,Spain,"1,77m",right,"Jun 30, 2029",€15.00m,331
471474,Javi Martínez,Attacking Midfield,24,Spain,"1,81m",right,"Jun 30, 2026",€1.20m,331
713644,Bryan Zaragoza,Left Winger,23,Spain,"1,64m",right,"Jun 30, 2025",€12.00m,331
175449,Moi Gómez,Left Winger,30,Spain,"1,76m",right,"Jun 30, 2027",€3.50m,331
364603,José Manuel Arnáiz,Left Winger,29,Spain,"1,73m",right,"Jun 30, 2025",€2.00m,331
213260,Rubén García,Right Winger,31,Spain,"1,72m",left,"Jun 30, 2026",€2.50m,331
298575,Kike Barja,Right Winger,27,Spain,"1,79m",right,"Jun 30, 2026",€2.00m,331
710679,Iker Benito,Right Winger,22,Spain,"1,76m",right,"Jun 30, 2027",€800k,331
46413,Ante Budimir,Centre-Forward,33,Croatia,"1,90m",left,"Jun 30, 2027",€5.00m,331
631002,Raúl García,Centre-Forward,23,Spain,"1,92m",right,"Jun 30, 2028",€4.00m,331
212862,Álex Remiro,Goalkeeper,29,Spain,"1,91m",right,"Jun 30, 2027",€25.00m,681
625657,Unai Marrero,Goalkeeper,22,Spain,"1,89m",right,"Jun 30, 2027",€300k,681
361914,Nayef Aguerd,Centre-Back,28,Morocco,"1,90m",left,"Jun 30, 2025",€35.00m,681
355628,Igor Zubeldia,Centre-Back,27,Spain,"1,81m",right,"Jun 30, 2029",€22.00m,681
580560,Jon Pacheco,Centre-Back,23,Spain,"1,84m",left,"Jun 30, 2027",€15.00m,681
229804,Aritz Elustondo,Centre-Back,30,Spain,"1,80m",right,"Jun 30, 2026",€5.00m,681
1018938,Jon Martín,Centre-Back,18,Spain,"1,87m",right,"Jun 30, 2030",€2.00m,681
517842,Aihen Muñoz,Left-Back,27,Spain,"1,75m",left,"Jun 30, 2027",€8.00m,681
568158,Javi López,Left-Back,22,Spain,"1,83m",left,"Jun 30, 2030",€7.50m,681
297070,Hamari Traoré,Right-Back,32,Mali,"1,75m",right,"Jun 30, 2025",€6.00m,681
661145,Jon Aramburu,Right-Back,22,"Venezuela, Spain","1,76m",right,"Jun 30, 2027",€5.00m,681
280730,Álvaro Odriozola,Right-Back,28,Spain,"1,76m",right,"Jun 30, 2029",€2.50m,681
423440,Martín Zubimendi,Defensive Midfield,25,Spain,"1,81m",right,"Jun 30, 2027",€50.00m,681
625651,Urko González de Zarate,Defensive Midfield,23,Spain,"1,89m",right,"Jun 30, 2028",€1.20m,681
634431,Beñat Turrientes,Central Midfield,22,Spain,"1,81m",right,"Jun 30, 2027",€20.00m,681
502722,Luka Sucic,Central Midfield,22,Croatia,"1,85m",left,"Jun 30, 2029",€15.00m,681
625660,Jon Ander Olasagasti,Central Midfield,24,Spain,"1,76m",left,"Jun 30, 2025",€1.20m,681
309110,Brais Méndez,Attacking Midfield,27,Spain,"1,84m",left,"Jun 30, 2028",€40.00m,681
555143,Arsen Zakharyan,Attacking Midfield,21,Russia,"1,83m",right,"Jun 30, 2029",€18.00m,681
907813,Pablo Marín,Attacking Midfield,21,Spain,"1,78m",right,"Jun 30, 2027",€1.50m,681
625655,Jon Magunazelaia,Attacking Midfield,23,Spain,"1,80m",right,"Jun 30, 2026",€1.00m,681
616369,Ander Barrenetxea,Left Winger,22,Spain,"1,75m",right,"Jun 30, 2030",€20.00m,681
188888,Sheraldo Becker,Left Winger,29,"Suriname, Netherlands","1,80m",right,"Jun 30, 2026",€10.00m,681
405398,Takefusa Kubo,Right Winger,23,Japan,"1,73m",left,"Jun 30, 2029",€50.00m,681
366930,Sergio Gómez,Right Winger,24,Spain,"1,71m",left,"Jun 30, 2030",€10.00m,681
351478,Mikel Oyarzabal,Centre-Forward,27,Spain,"1,81m",left,"Jun 30, 2028",€45.00m,681
337715,Umar Sadiq,Centre-Forward,27,Nigeria,"1,91m",right,"Jun 30, 2028",€10.00m,681
660438,Orri Óskarsson,Centre-Forward,20,Iceland,"1,86m",right,"Jun 30, 2030",€5.00m,681
297194,Iván Villar,Goalkeeper,27,Spain,"1,86m",right,"Jun 30, 2027",€1.20m,940
64399,Vicente Guaita,Goalkeeper,37,Spain,"1,90m",right,"Jun 30, 2025",€800k,940
258987,Carl Starfelt,Centre-Back,29,Sweden,"1,87m",right,"Jun 30, 2027",€6.00m,940
358250,Joseph Aidoo,Centre-Back,29,Ghana,"1,81m",right,"Jun 30, 2026",€4.00m,940
636093,Carlos Domínguez,Centre-Back,23,Spain,"1,87m",left,"Jun 30, 2026",€3.00m,940
112515,Marcos Alonso,Left-Back,33,Spain,"1,88m",left,"Jun 30, 2025",€2.00m,940
271455,Mihailo Ristic,Left-Back,28,"Serbia, Bosnia-Herzegovina","1,80m",left,"Jun 30, 2026",€1.00m,940
331505,Óscar Mingueza,Right-Back,25,Spain,"1,84m",right,"Jun 30, 2026",€8.00m,940
162029,Javier Manquillo,Right-Back,30,Spain,"1,78m",right,"Jun 30, 2025",€1.80m,940
545647,Sergio Carreira,Right-Back,23,Spain,"1,70m",right,"Jun 30, 2025",€1.20m,940
1076815,Javi Rodríguez,Right-Back,21,Spain,N/A,N/A,"Jun 30, 2025",€250k,940
366948,Jailson,Defensive Midfield,29,Brazil,"1,87m",right,"Jun 30, 2025",€1.50m,940
715628,Damián Rodríguez,Defensive Midfield,21,Spain,"1,80m",left,"Jun 30, 2028",€500k,940
423444,Fran Beltrán,Central Midfield,25,Spain,"1,65m",right,"Jun 30, 2026",€6.00m,940
617074,Ilaix Moriba,Central Midfield,21,"Guinea, Spain","1,85m",right,"Jun 30, 2025",€3.00m,940
315762,Luca de la Torre,Central Midfield,26,"United States, Spain","1,77m",right,"Jun 30, 2026",€3.00m,940
892221,Hugo Sotelo,Central Midfield,20,Spain,"1,80m",right,"Jun 30, 2025",€2.50m,940
764859,Williot Swedberg,Attacking Midfield,20,Sweden,"1,87m",right,"Jun 30, 2027",€5.00m,940
292818,Jonathan Bamba,Left Winger,28,"Cote d'Ivoire, France","1,75m",right,"Jun 30, 2026",€9.00m,940
341110,Franco Cervi,Left Winger,30,"Argentina, Italy","1,66m",left,"Jun 30, 2026",€1.50m,940
892929,Hugo Álvarez,Left Winger,21,Spain,"1,76m",right,"Jun 30, 2025",€1.50m,940
357628,Alfon González,Left Winger,25,Spain,"1,72m",N/A,"Jun 30, 2025",€300k,940
872184,Tadeo Allende,Right Winger,25,"Argentina, Italy","1,83m",right,"Jun 30, 2028",€4.00m,940
523318,Anastasios Douvikas,Centre-Forward,25,Greece,"1,86m",right,"Jun 30, 2028",€6.00m,940
278359,Borja Iglesias,Centre-Forward,31,Spain,"1,87m",right,"Jun 30, 2025",€5.00m,940
72047,Iago Aspas,Centre-Forward,37,Spain,"1,76m",left,"Jun 30, 2025",€3.00m,940
905997,Pablo Durán,Centre-Forward,23,Spain,"1,76m",right,"Jun 30, 2027",€300k,940
251892,Juan Soriano,Goalkeeper,27,Spain,"1,85m",right,"Jun 30, 2027",€1.50m,1244
94308,Marko Dmitrovic,Goalkeeper,32,Serbia,"1,89m",left,"Jun 30, 2025",€900k,1244
1055833,Alvin Abajas,Goalkeeper,21,Spain,N/A,N/A,"Jun 30, 2025",€25k,1244
491616,Jackson Porozo,Centre-Back,24,Ecuador,"1,92m",right,"Jun 30, 2025",€3.30m,1244
308989,Sergio González,Centre-Back,32,Spain,"1,89m",right,"Jun 30, 2025",€1.80m,1244
340339,Jorge Sáenz,Centre-Back,27,Spain,"1,88m",right,"Jun 30, 2025",€1.50m,1244
143559,Matija Nastasic,Centre-Back,31,Serbia,"1,88m",left,"Jun 30, 2026",€1.50m,1244
422466,Javi Hernández,Left-Back,26,Spain,"1,80m",left,"Jun 30, 2027",€2.50m,1244
282700,Enric Franquesa,Left-Back,27,Spain,"1,75m",left,"Jun 30, 2026",€1.50m,1244
441170,Valentin Rosier,Right-Back,28,"France, Guadeloupe","1,75m",right,"Jun 30, 2025",€4.00m,1244
466807,Adrià Altimira,Right-Back,23,Spain,"1,70m",right,"Jun 30, 2025",€2.00m,1244
277137,Renato Tapia,Defensive Midfield,29,"Peru, Netherlands","1,85m",right,"Jun 30, 2026",€5.00m,1244
469669,Yvan Neyou,Defensive Midfield,27,"Cameroon, France","1,80m",right,"Jun 30, 2025",€2.00m,1244
401583,Julián Chicco,Defensive Midfield,26,"Argentina, Italy","1,87m",right,"Jun 30, 2025",€1.00m,1244
95641,Darko Brasanac,Central Midfield,32,Serbia,"1,78m",right,"Jun 30, 2025",€1.40m,1244
543537,Seydouba Cissé,Central Midfield,23,Guinea,"1,78m",right,"Jun 30, 2026",€1.20m,1244
284884,Óscar Rodríguez,Attacking Midfield,26,Spain,"1,74m",right,"Jun 30, 2026",€2.50m,1244
569866,Roberto López,Attacking Midfield,24,Spain,"1,79m",left,"Jun 30, 2027",€2.50m,1244
223725,Munir El Haddadi,Right Winger,29,"Morocco, Spain","1,77m",left,"Jun 30, 2026",€2.50m,1244
413262,Dani Raba,Right Winger,28,Spain,"1,85m",left,"Jun 30, 2025",€2.20m,1244
585700,Juan Cruz,Right Winger,24,"Spain, Argentina","1,80m",left,"Jun 30, 2028",€1.50m,1244
715683,Naim García,Right Winger,22,Spain,"1,80m",left,"Jun 30, 2027",€500k,1244
181375,Sébastien Haller,Centre-Forward,30,"Cote d'Ivoire, France","1,90m",right,"Jun 30, 2025",€10.00m,1244
480883,Miguel de la Fuente,Centre-Forward,25,Spain,"1,82m",right,"Jun 30, 2028",€2.50m,1244
852727,Diego García,Centre-Forward,24,Spain,"1,88m",right,"Jun 30, 2027",€2.00m,1244
493513,Karl Hein,Goalkeeper,22,Estonia,"1,93m",right,"Jun 30, 2025",€2.00m,366
290346,André Ferreira,Goalkeeper,28,Portugal,"1,93m",right,"Jun 30, 2027",€800k,366
615350,Cenk Özkacar,Centre-Back,23,Türkiye,"1,90m",left,"Jun 30, 2025",€4.00m,366
298583,Eray Cömert,Centre-Back,26,"Switzerland, Türkiye","1,83m",right,"Jun 30, 2025",€4.00m,366
340853,Javi Sánchez,Centre-Back,27,Spain,"1,89m",right,"Jun 30, 2026",€1.50m,366
857832,David Torres,Centre-Back,21,Spain,"1,82m",left,"Jun 30, 2026",€1.00m,366
358115,Luis Pérez,Right-Back,29,Spain,"1,73m",right,"Jun 30, 2025",€1.60m,366
468309,Lucas Rosa,Right-Back,24,"Brazil, Italy","1,77m",right,"Jun 30, 2026",€1.20m,366
388125,Stanko Juric,Defensive Midfield,28,Croatia,"1,88m",right,"Jun 30, 2027",€2.20m,366
226261,César de la Hoz,Defensive Midfield,32,Spain,"1,79m",right,"Jun 30, 2025",€1.00m,366
948273,Mario Martín,Defensive Midfield,20,Spain,"1,77m",right,"Jun 30, 2025",€300k,366
527698,Kike Pérez,Central Midfield,27,Spain,"1,84m",left,"Jun 30, 2025",€3.00m,366
658269,Víctor Meseguer,Central Midfield,25,Spain,"1,84m",right,"Jun 30, 2029",€2.20m,366
377219,Selim Amallah,Attacking Midfield,27,"Morocco, Belgium","1,85m",right,"Jun 30, 2027",€1.50m,366
327126,Anuar,Attacking Midfield,29,"Morocco, Spain","1,73m",right,"Jun 30, 2025",€900k,366
926763,Chuki,Attacking Midfield,20,Spain,N/A,left,"Jun 30, 2025",€300k,366
624942,Raúl Moro,Left Winger,21,Spain,"1,69m",right,"Jun 30, 2028",€2.50m,366
211251,Darwin Machís,Left Winger,31,"Venezuela, Spain","1,71m",right,"Jun 30, 2026",€2.00m,366
281404,Kenedy,Left Winger,28,Brazil,"1,80m",left,"Jun 30, 2027",€2.00m,366
339820,Amath Ndiaye,Right Winger,28,"Senegal, Spain","1,73m",right,"Jun 30, 2027",€1.50m,366
221311,Iván Sánchez,Right Winger,32,Spain,"1,69m",left,"Jun 30, 2025",€1.00m,366
623521,Juanmi Latasa,Centre-Forward,23,Spain,"1,92m",left,"Jun 30, 2029",€2.80m,366
481084,Marcos André,Centre-Forward,27,"Brazil, Spain","1,85m",right,"Jun 30, 2029",€2.00m,366
166683,Mamadou Sylla,Centre-Forward,30,"Senegal, Spain","1,80m",right,"Jun 30, 2026",€1.50m,366
226012,David Soria,Goalkeeper,31,Spain,"1,92m",right,"Jun 30, 2026",€5.00m,3709
339079,Jiri Letacek,Goalkeeper,25,Czech Republic,"1,96m",right,"Jun 30, 2028",€600k,3709
353032,Omar Alderete,Centre-Back,27,Paraguay,"1,88m",left,"Jun 30, 2028",€5.00m,3709
221150,Djené,Centre-Back,32,Togo,"1,78m",right,"Jun 30, 2025",€2.50m,3709
257376,Domingos Duarte,Centre-Back,29,Portugal,"1,92m",right,"Jun 30, 2026",€2.00m,3709
461843,Juan Berrocal,Centre-Back,25,Spain,"1,87m",both,"Jun 30, 2027",€1.00m,3709
908621,Nabil Aberdin,Centre-Back,22,"Morocco, France","1,92m",right,"Jun 30, 2025",€100k,3709
249513,Diego Rico,Left-Back,31,Spain,"1,83m",left,"Jun 30, 2026",€1.50m,3709
268506,Fabrizio Angileri,Left-Back,30,"Argentina, Italy","1,85m",left,"Jun 30, 2026",€1.00m,3709
390688,Juan Iglesias,Right-Back,26,Spain,"1,87m",right,"Jun 30, 2026",€2.50m,3709
290249,Mauro Arambarri,Central Midfield,28,"Uruguay, Spain","1,75m",right,"Jun 30, 2028",€5.00m,3709
281989,Luis Milla,Central Midfield,29,Spain,"1,75m",right,"Jun 30, 2027",€3.50m,3709
284854,Carles Aleñá,Central Midfield,26,Spain,"1,80m",left,"Jun 30, 2026",€3.00m,3709
941869,Yellu Santiago,Central Midfield,20,Spain,"1,92m",right,"Jun 30, 2025",€1.00m,3709
841121,John Patrick,Central Midfield,21,"Ireland, Spain","1,92m",right,"Jun 30, 2025",€200k,3709
1124005,Chrisantus Uche,Attacking Midfield,21,Nigeria,"1,90m",both,"Jun 30, 2028",€400k,3709
434990,Álex Sola,Right Winger,25,Spain,"1,78m",right,"Jun 30, 2027",€4.00m,3709
710004,Peter Federico,Right Winger,22,"Dominican Republic, Spain","1,80m",left,"Jun 30, 2028",€3.00m,3709
282810,Carles Pérez,Right Winger,26,Spain,"1,73m",left,"Jun 30, 2025",€2.50m,3709
298976,Borja Mayoral,Centre-Forward,27,Spain,"1,82m",right,"Jun 30, 2027",€15.00m,3709
672803,Bertuğ Yıldırım,Centre-Forward,22,Türkiye,"1,91m",right,"Jun 30, 2025",€3.50m,3709
948275,Álvaro Rodríguez,Centre-Forward,20,"Uruguay, Spain","1,93m",left,"Jun 30, 2025",€3.50m,3709
238223,Ederson,Goalkeeper,31,"Brazil, Portugal","1,88m",left,"Jun 30, 2026",€35.00m,281
85941,Stefan Ortega,Goalkeeper,31,"Germany, Spain","1,85m",right,"Jun 30, 2026",€9.00m,281
14555,Scott Carson,Goalkeeper,39,England,"1,88m",right,"Jun 30, 2025",€200k,281
258004,Rúben Dias,Centre-Back,27,Portugal,"1,87m",right,"Jun 30, 2027",€80.00m,281
284730,Manuel Akanji,Centre-Back,29,"Switzerland, Nigeria","1,88m",right,"Jun 30, 2027",€45.00m,281
177476,Nathan Aké,Centre-Back,29,"Netherlands, Cote d'Ivoire","1,80m",left,"Jun 30, 2027",€40.00m,281
186590,John Stones,Centre-Back,30,England,"1,88m",right,"Jun 30, 2026",€38.00m,281
475959,Josko Gvardiol,Left-Back,22,Croatia,"1,85m",left,"Jun 30, 2028",€75.00m,281
576121,Josh Wilson-Esbrand,Left-Back,21,"England, Jamaica","1,76m",left,"Jun 30, 2027",€4.00m,281
701057,Rico Lewis,Right-Back,19,England,"1,69m",right,"Jun 30, 2028",€38.00m,281
95424,Kyle Walker,Right-Back,34,England,"1,78m",right,"Jun 30, 2026",€13.00m,281
357565,Rodri,Defensive Midfield,28,Spain,"1,91m",right,"Jun 30, 2027",€130.00m,281
601883,Matheus Nunes,Central Midfield,26,"Portugal, Brazil","1,83m",right,"Jun 30, 2028",€50.00m,281
51471,Mateo Kovacic,Central Midfield,30,Croatia,"1,77m",right,"Jun 30, 2027",€30.00m,281
53622,İlkay Gündoğan,Central Midfield,33,Germany,"1,80m",right,"Jun 30, 2025",€15.00m,281
583199,James McAtee,Central Midfield,21,England,"1,80m",left,"Jun 30, 2026",€12.00m,281
241641,Bernardo Silva,Attacking Midfield,30,Portugal,"1,73m",left,"Jun 30, 2026",€70.00m,281
88755,Kevin De Bruyne,Attacking Midfield,33,Belgium,"1,81m",right,"Jun 30, 2025",€50.00m,281
486049,Jérémy Doku,Left Winger,22,"Belgium, Ghana","1,73m",right,"Jun 30, 2028",€65.00m,281
203460,Jack Grealish,Left Winger,29,"England, Ireland","1,80m",right,"Jun 30, 2027",€60.00m,281
406635,Phil Foden,Right Winger,24,England,"1,71m",left,"Jun 30, 2027",€150.00m,281
743591,Savinho,Right Winger,20,Brazil,"1,76m",left,"Jun 30, 2029",€50.00m,281
661207,Oscar Bobb,Right Winger,21,"Norway, The Gambia","1,75m",left,"Jun 30, 2029",€25.00m,281
418560,Erling Haaland,Centre-Forward,24,Norway,"1,95m",left,"Jun 30, 2027",€180.00m,281
275218,Augusto Batalla,Goalkeeper,28,"Argentina, Italy","1,86m",right,"Jun 30, 2025",€5.00m,367
397676,Dani Cárdenas,Goalkeeper,27,Spain,"1,86m",right,"Jun 30, 2027",€1.80m,367
127108,Florian Lejeune,Centre-Back,33,France,"1,90m",right,"Jun 30, 2027",€3.00m,367
451801,Abdul Mumin,Centre-Back,26,"Ghana, Nigeria","1,88m",right,"Jun 30, 2026",€2.50m,367
82503,Aridane Hernández,Centre-Back,35,Spain,"1,88m",right,"Jun 30, 2025",€800k,367
692208,Pelayo Fernández,Centre-Back,21,Spain,"1,93m",right,"Jun 30, 2028",€150k,367
311044,Alfonso Espino,Left-Back,32,"Uruguay, Spain","1,72m",left,"Jun 30, 2026",€2.40m,367
596122,Pep Chavarría,Left-Back,26,Spain,"1,74m",left,"Jun 30, 2027",€2.00m,367
527966,Andrei Rațiu,Right-Back,26,"Romania, Spain","1,83m",right,"Jun 30, 2028",€3.00m,367
85295,Iván Balliu,Right-Back,32,"Albania, Spain","1,72m",right,"Jun 30, 2025",€2.00m,367
268670,Gerard Gumbau,Defensive Midfield,29,Spain,"1,88m",left,"Jun 30, 2025",€3.00m,367
517753,Óscar Valentín,Central Midfield,30,Spain,"1,77m",right,"Jun 30, 2027",€4.00m,367
192009,Unai López,Central Midfield,28,Spain,"1,70m",right,"Jun 30, 2026",€3.00m,367
363057,Pedro Díaz,Central Midfield,26,Spain,"1,80m",right,"Jun 30, 2028",€2.50m,367
525578,Pathé Ciss,Central Midfield,30,Senegal,"1,86m",right,"Jun 30, 2025",€2.50m,367
88103,James Rodríguez,Attacking Midfield,33,"Colombia, Spain","1,80m",left,"Jun 30, 2025",€5.00m,367
560483,Randy Nteka,Attacking Midfield,26,"Angola, France","1,89m",left,"Jun 30, 2026",€1.50m,367
343273,Joni Montiel,Attacking Midfield,26,Spain,"1,73m",left,"Jun 30, 2025",€1.20m,367
30321,Óscar Trejo,Attacking Midfield,36,"Argentina, Italy","1,80m",right,"Jun 30, 2025",€1.00m,367
257062,Álvaro García,Left Winger,31,Spain,"1,67m",both,"Jun 30, 2026",€3.00m,367
362086,Isi Palazón,Right Winger,29,Spain,"1,69m",left,"Jun 30, 2028",€8.00m,367
455181,Jorge de Frutos,Right Winger,27,Spain,"1,73m",right,"Jun 30, 2028",€4.00m,367
288318,Adrián Embarba,Right Winger,32,Spain,"1,73m",right,"Jun 30, 2025",€1.80m,367
505674,Sergio Camello,Centre-Forward,23,Spain,"1,82m",right,"Jun 30, 2027",€3.00m,367
162038,Raúl de Tomás,Centre-Forward,29,"Spain, Dominican Republic","1,80m",right,"Jun 30, 2027",€2.00m,367
256429,Sergi Guardiola,Centre-Forward,33,Spain,"1,85m",left,"Jun 30, 2025",€800k,367
74857,Marc-André ter Stegen,Goalkeeper,32,Germany,"1,87m",right,"Jun 30, 2028",€28.00m,131
283170,Iñaki Peña,Goalkeeper,25,Spain,"1,84m",right,"Jun 30, 2026",€8.00m,131
709955,Ander Astralaga,Goalkeeper,20,Spain,"1,90m",right,"Jun 30, 2026",€1.00m,131
480267,Ronald Araujo,Centre-Back,25,"Uruguay, Spain","1,92m",right,"Jun 30, 2026",€70.00m,131
196948,Andreas Christensen,Centre-Back,28,Denmark,"1,87m",right,"Jun 30, 2026",€40.00m,131
962110,Pau Cubarsí,Centre-Back,17,Spain,"1,84m",right,"Jun 30, 2027",€30.00m,131
466794,Eric García,Centre-Back,23,Spain,"1,82m",right,"Jun 30, 2026",€20.00m,131
158863,Iñigo Martínez,Centre-Back,33,Spain,"1,82m",left,"Jun 30, 2025",€5.00m,131
636688,Alejandro Balde,Left-Back,20,"Spain, Dominican Republic","1,75m",left,"Jun 30, 2028",€40.00m,131
705395,Gerard Martín,Left-Back,22,Spain,"1,86m",left,"Jun 30, 2025",€400k,131
411975,Jules Koundé,Right-Back,25,"France, Benin","1,80m",right,"Jun 30, 2027",€45.00m,131
937955,Héctor Fort,Right-Back,18,Spain,"1,85m",right,"Jun 30, 2026",€10.00m,131
636695,Marc Casadó,Defensive Midfield,21,Spain,"1,72m",right,"Jun 30, 2028",€2.50m,131
1018920,Marc Bernal,Defensive Midfield,17,Spain,"1,91m",left,"Jun 30, 2026",€1.00m,131
646740,Gavi,Central Midfield,20,Spain,"1,73m",right,"Jun 30, 2026",€90.00m,131
683840,Pedri,Central Midfield,21,Spain,"1,74m",right,"Jun 30, 2026",€80.00m,131
326330,Frenkie de Jong,Central Midfield,27,Netherlands,"1,81m",right,"Jun 30, 2026",€70.00m,131
636703,Fermín López,Central Midfield,21,Spain,"1,74m",right,"Jun 30, 2027",€30.00m,131
293385,Dani Olmo,Attacking Midfield,26,Spain,"1,79m",right,"Jun 30, 2030",€60.00m,131
720038,Pablo Torre,Attacking Midfield,21,Spain,"1,73m",right,"Jun 30, 2026",€3.00m,131
466810,Ansu Fati,Left Winger,21,"Spain, Guinea-Bissau","1,78m",right,"Jun 30, 2027",€25.00m,131
937958,Lamine Yamal,Right Winger,17,"Spain, Equatorial Guinea","1,80m",left,"Jun 30, 2026",€120.00m,131
411295,Raphinha,Right Winger,27,"Brazil, Italy","1,76m",left,"Jun 30, 2027",€50.00m,131
398184,Ferran Torres,Right Winger,24,Spain,"1,84m",right,"Jun 30, 2027",€30.00m,131
38253,Robert Lewandowski,Centre-Forward,36,Poland,"1,85m",right,"Jun 30, 2026",€15.00m,131
707572,Pau Víctor,Centre-Forward,22,Spain,"1,84m",right,"Jun 30, 2029",€1.50m,131
403151,Robert Sánchez,Goalkeeper,26,"Spain, England","1,97m",right,"Jun 30, 2030",€20.00m,631
585323,Filip Jørgensen,Goalkeeper,22,"Denmark, Sweden","1,90m",right,"Jun 30, 2031",€20.00m,631
116648,Marcus Bettinelli,Goalkeeper,32,"England, Italy","1,93m",right,"Jun 30, 2026",€1.00m,631
490606,Lucas Bergström,Goalkeeper,22,Finland,"2,05m",right,"Jun 30, 2025",€700k,631
614258,Levi Colwill,Centre-Back,21,England,"1,87m",left,"Jun 30, 2029",€50.00m,631
386047,Axel Disasi,Centre-Back,26,"France, DR Congo","1,90m",right,"Jun 30, 2029",€40.00m,631
463603,Benoît Badiashile,Centre-Back,23,"France, DR Congo","1,94m",left,"Jun 30, 2030",€30.00m,631
475411,Wesley Fofana,Centre-Back,23,"France, Cote d'Ivoire","1,86m",right,"Jun 30, 2029",€25.00m,631
258878,Tosin Adarabioyo,Centre-Back,27,"England, Nigeria","1,96m",right,"Jun 30, 2028",€20.00m,631
284857,Marc Cucurella,Left-Back,26,Spain,"1,73m",left,"Jun 30, 2028",€30.00m,631
316125,Ben Chilwell,Left-Back,27,"England, New Zealand","1,80m",left,"Jun 30, 2027",€28.00m,631
805714,Renato Veiga,Left-Back,21,Portugal,"1,90m",left,"Jun 30, 2031",€3.00m,631
472423,Reece James,Right-Back,24,England,"1,80m",right,"Jun 30, 2028",€40.00m,631
620322,Malo Gusto,Right-Back,21,"France, Martinique","1,78m",right,"Jun 30, 2030",€35.00m,631
687626,Moisés Caicedo,Defensive Midfield,22,Ecuador,"1,78m",right,"Jun 30, 2031",€75.00m,631
628451,Roméo Lavia,Defensive Midfield,20,Belgium,"1,81m",right,"Jun 30, 2030",€35.00m,631
648195,Enzo Fernández,Central Midfield,23,Argentina,"1,78m",right,"Jun 30, 2032",€75.00m,631
475188,Kiernan Dewsbury-Hall,Central Midfield,26,England,"1,78m",left,"Jun 30, 2029",€30.00m,631
659459,Carney Chukwuemeka,Central Midfield,20,"England, Nigeria","1,87m",right,"Jun 30, 2028",€15.00m,631
622380,Cesare Casadei,Central Midfield,21,Italy,"1,85m",right,"Jun 30, 2028",€10.00m,631
